x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,label
0.8066516518592834,0.5244447588920593,-3.3687646805447e-07,0.7127591967582703,0.5642538666725159,-0.07218761742115021,0.6437446475028992,0.543594241142273,-0.12267882376909256,0.5948936343193054,0.509316623210907,-0.16067545115947723,0.5450446605682373,0.4579954147338867,-0.20268455147743225,0.7191862463951111,0.4846703112125397,-0.182342991232872,0.6874369978904724,0.5436541438102722,-0.2717800736427307,0.6509033441543579,0.6242587566375732,-0.33052608370780945,0.6326614022254944,0.7078525424003601,-0.36552926898002625,0.7852966785430908,0.5131672620773315,-0.18484720587730408,0.7704203724861145,0.6200120449066162,-0.28125545382499695,0.7401984930038452,0.7253143191337585,-0.33154404163360596,0.7356921434402466,0.8256711363792419,-0.3670794665813446,0.8417564630508423,0.5537444353103638,-0.18725499510765076,0.8535474538803101,0.678639829158783,-0.28641563653945923,0.8512649536132812,0.7669202089309692,-0.32157647609710693,0.8579337000846863,0.8291718363761902,-0.339830607175827,0.888799250125885,0.6129040718078613,-0.192579984664917,0.9380348920822144,0.7169510722160339,-0.2826421558856964,0.9793609976768494,0.7623620629310608,-0.3121960461139679,1.0147576332092285,0.7732934355735779,-0.3286464512348175,0.09531258046627045,0.4704499840736389,1.1873046332766535e-06,0.14884355664253235,0.5731947422027588,-0.07399439066648483,0.18793052434921265,0.6206615567207336,-0.15253786742687225,0.18938367068767548,0.6648781299591064,-0.2183026522397995,0.19071730971336365,0.6913792490959167,-0.28655844926834106,0.1988377422094345,0.4711296856403351,-0.230542853474617,0.245719775557518,0.5055157542228699,-0.3348527252674103,0.2810165584087372,0.574424684047699,-0.4020836055278778,0.3076457381248474,0.6420907974243164,-0.44942447543144226,0.15783314406871796,0.4450620412826538,-0.24007146060466766,0.1737552434206009,0.45938023924827576,-0.3724684417247772,0.19069938361644745,0.5411741733551025,-0.44306281208992004,0.20648831129074097,0.6330615878105164,-0.49217748641967773,0.1121203750371933,0.4510052502155304,-0.2460796982049942,0.10632237792015076,0.5067307949066162,-0.3622957170009613,0.11760709434747696,0.5912002325057983,-0.41325318813323975,0.13135471940040588,0.6717029809951782,-0.4434714615345001,0.06459276378154755,0.4892285466194153,-0.2535393238067627,0.056053657084703445,0.5516148805618286,-0.3446773588657379,0.0530015304684639,0.6165241599082947,-0.38797158002853394,0.06383205950260162,0.678165078163147,-0.41877052187919617,hello
0.677668035030365,0.6078065633773804,-2.558150242748525e-07,0.585105836391449,0.532152533531189,-0.004086705856025219,0.4952274262905121,0.49002543091773987,-0.014483059756457806,0.42516064643859863,0.4654023349285126,-0.026518575847148895,0.37031400203704834,0.42635592818260193,-0.04287530854344368,0.4905788004398346,0.4383559823036194,-0.04162592068314552,0.39763954281806946,0.4921441376209259,-0.07898683845996857,0.3419789969921112,0.5321512222290039,-0.10547756403684616,0.2981109619140625,0.5690740942955017,-0.12245550751686096,0.5231144428253174,0.47188878059387207,-0.05696588009595871,0.421376496553421,0.5455037355422974,-0.08887161314487457,0.35646429657936096,0.5951657891273499,-0.10782906413078308,0.30615970492362976,0.640792727470398,-0.12553972005844116,0.5593949556350708,0.5279109477996826,-0.07316049933433533,0.47190213203430176,0.5903966426849365,-0.10709836333990097,0.4099479019641876,0.6340882182121277,-0.12429575622081757,0.3587031364440918,0.6700214147567749,-0.13712359964847565,0.596321702003479,0.600531280040741,-0.08833957463502884,0.5412052273750305,0.637200653553009,-0.12131448090076447,0.4978995621204376,0.6593248844146729,-0.1373605579137802,0.4563572406768799,0.682152509689331,-0.14877046644687653,0.26330429315567017,0.6018565893173218,9.945107422026922e-07,0.36158785223960876,0.6057892441749573,-0.006537201814353466,0.44252172112464905,0.6637809872627258,-0.025804340839385986,0.4927898645401001,0.7392577528953552,-0.04413142427802086,0.5222307443618774,0.8213035464286804,-0.06434072554111481,0.45441046357154846,0.6882895827293396,-0.057307496666908264,0.5103307366371155,0.830926775932312,-0.09534502029418945,0.5473347306251526,0.9505256414413452,-0.12025788426399231,0.5712579488754272,1.0469768047332764,-0.13507170975208282,0.41364941000938416,0.7311441898345947,-0.07109599560499191,0.4712805449962616,0.8791013956069946,-0.10138402134180069,0.5106360912322998,1.0014981031417847,-0.11737526953220367,0.5386274456977844,1.1005702018737793,-0.12964940071105957,0.36008259654045105,0.7730957269668579,-0.08305398374795914,0.4113345146179199,0.9248437285423279,-0.11096172034740448,0.4317869246006012,1.0373862981796265,-0.11762172728776932,0.44447851181030273,1.1109753847122192,-0.12116031348705292,0.29892194271087646,0.8135052919387817,-0.09422477334737778,0.33929115533828735,0.9405209422111511,-0.12004028260707855,0.3548177182674408,1.0248483419418335,-0.12260481715202332,0.3659457564353943,1.0792455673217773,-0.12168604135513306,hello
0.7379514575004578,0.7069462537765503,-3.18099097285085e-07,0.6821617484092712,0.6676484942436218,-0.057131435722112656,0.6169520020484924,0.6190151572227478,-0.09416338801383972,0.5810472369194031,0.6539008021354675,-0.12044565379619598,0.6107875108718872,0.744511067867279,-0.13801506161689758,0.7061421275138855,0.4570868909358978,-0.0921221673488617,0.6388376355171204,0.6287520527839661,-0.12556420266628265,0.639400064945221,0.6691972017288208,-0.1329174041748047,0.662995457649231,0.6367130279541016,-0.13821832835674286,0.7721111178398132,0.5002861022949219,-0.08253490924835205,0.6833396553993225,0.7424079775810242,-0.11383452266454697,0.688969075679779,0.7360122203826904,-0.11057059466838837,0.713036298751831,0.6643676161766052,-0.10737498849630356,0.8234269618988037,0.5799856185913086,-0.07632449269294739,0.735749363899231,0.806092381477356,-0.10436008870601654,0.7366470694541931,0.7875868678092957,-0.083065465092659,0.7605042457580566,0.7124090194702148,-0.06440329551696777,0.8602556586265564,0.6677385568618774,-0.07762762159109116,0.7860289216041565,0.8251354694366455,-0.10311232507228851,0.7845995426177979,0.8161460161209106,-0.09802952408790588,0.8057540655136108,0.7618111968040466,-0.0880434513092041,0.19532914459705353,0.6514973044395447,-1.346484168607276e-07,0.27601924538612366,0.6201633810997009,-0.031170347705483437,0.3513811230659485,0.6171544194221497,-0.0601620152592659,0.39496326446533203,0.6495981216430664,-0.08773151785135269,0.38650521636009216,0.711885392665863,-0.11388780176639557,0.30077385902404785,0.4840632975101471,-0.07539999485015869,0.3570369780063629,0.6853830814361572,-0.11256983131170273,0.3336458206176758,0.7142041921615601,-0.1313224881887436,0.30706799030303955,0.6667963266372681,-0.14634685218334198,0.23632356524467468,0.5123445391654968,-0.08368358016014099,0.30514031648635864,0.7405328750610352,-0.1115216389298439,0.28295430541038513,0.7409638166427612,-0.11206252127885818,0.25958913564682007,0.6708315014839172,-0.11937054246664047,0.18127654492855072,0.5631954073905945,-0.09373586624860764,0.2471098005771637,0.7783958315849304,-0.11563858389854431,0.2305612862110138,0.7582201957702637,-0.10472183674573898,0.20974302291870117,0.6797037124633789,-0.10188266634941101,0.13368529081344604,0.619491457939148,-0.10908897966146469,0.18800151348114014,0.7872540950775146,-0.1268618106842041,0.18241935968399048,0.7728829979896545,-0.1250172108411789,0.16150668263435364,0.7147760987281799,-0.12606912851333618,hello
0.16288702189922333,0.46300745010375977,7.429493393829034e-07,0.24102330207824707,0.5069261789321899,-0.033283133059740067,0.3121258318424225,0.5866571068763733,-0.06625086069107056,0.36810848116874695,0.6619468331336975,-0.09134218096733093,0.4299050569534302,0.6857569217681885,-0.11704219877719879,0.29410520195961,0.5640835762023926,-0.1285271793603897,0.3392273783683777,0.6721733212471008,-0.19035032391548157,0.37019187211990356,0.7547473311424255,-0.2275124192237854,0.40192297101020813,0.8309183120727539,-0.2530428171157837,0.23991063237190247,0.580726146697998,-0.13690431416034698,0.2669013440608978,0.7012453675270081,-0.20514249801635742,0.2930811047554016,0.8009997010231018,-0.23749127984046936,0.3180972635746002,0.8918038010597229,-0.2611488103866577,0.18124660849571228,0.600426197052002,-0.14290133118629456,0.18717095255851746,0.7260230779647827,-0.2091016173362732,0.19918186962604523,0.8317241668701172,-0.23236416280269623,0.21327924728393555,0.9261301159858704,-0.24523836374282837,0.1260579526424408,0.6190832257270813,-0.14832454919815063,0.12127711623907089,0.7327061295509338,-0.20865829288959503,0.1165689080953598,0.814174234867096,-0.2317492961883545,0.11617448925971985,0.8976587653160095,-0.24520465731620789,0.7844116687774658,0.5398917198181152,5.828510651895158e-08,0.7010778784751892,0.5122657418251038,-0.020526861771941185,0.6203933954238892,0.5066669583320618,-0.05150042846798897,0.5591019988059998,0.4793214499950409,-0.07793760299682617,0.5141116976737976,0.41294217109680176,-0.11068245768547058,0.6458126902580261,0.4844946265220642,-0.1256047785282135,0.5698148012161255,0.6061810255050659,-0.17544353008270264,0.5231825113296509,0.6900558471679688,-0.2016538381576538,0.4851779639720917,0.7574438452720642,-0.22096796333789825,0.6958858966827393,0.5290499925613403,-0.1415589600801468,0.6258228421211243,0.6722387075424194,-0.19226700067520142,0.5748406648635864,0.7723312973976135,-0.2158825546503067,0.5372133851051331,0.8573015332221985,-0.23793143033981323,0.7499812245368958,0.5887069702148438,-0.1534065306186676,0.695439338684082,0.7102836966514587,-0.20779941976070404,0.6526880860328674,0.7918198704719543,-0.2336239367723465,0.6182700991630554,0.8626500368118286,-0.2535584270954132,0.7988219261169434,0.6579560041427612,-0.16273972392082214,0.7913767695426941,0.7487891316413879,-0.2153966873884201,0.7782796025276184,0.7936753034591675,-0.23866601288318634,0.7655255198478699,0.833023190498352,-0.25615331530570984,hello
0.7241559624671936,0.7214794754981995,-9.015488444674702e-07,0.6762252449989319,0.6790049076080322,-0.05404440313577652,0.628594696521759,0.6185840964317322,-0.09089510887861252,0.5823788046836853,0.6148556470870972,-0.12127494812011719,0.543224036693573,0.630347728729248,-0.14530226588249207,0.6897420287132263,0.43109482526779175,-0.0820484533905983,0.6295938491821289,0.5930982828140259,-0.13592256605625153,0.6002722382545471,0.7217451333999634,-0.15868905186653137,0.5951703786849976,0.7599821090698242,-0.17001460492610931,0.7602622509002686,0.47788289189338684,-0.0818728655576706,0.6860268712043762,0.6777820587158203,-0.1321604996919632,0.6424086689949036,0.7955238819122314,-0.14048488438129425,0.639866054058075,0.7903879284858704,-0.14270760118961334,0.8140746355056763,0.5630565881729126,-0.08697067201137543,0.7431991696357727,0.7594266533851624,-0.13817383348941803,0.6900911331176758,0.8468360900878906,-0.1283770352602005,0.6816931962966919,0.8230972290039062,-0.11622337251901627,0.8536894917488098,0.6588233113288879,-0.09736902266740799,0.7959359288215637,0.809937059879303,-0.13057494163513184,0.7486898303031921,0.8713704347610474,-0.12353848665952682,0.7336568236351013,0.8534855842590332,-0.11426597833633423,0.18218255043029785,0.7044380903244019,-4.5091459810464585e-07,0.24518904089927673,0.6665387153625488,-0.03245050087571144,0.30782461166381836,0.6379496455192566,-0.06474877893924713,0.3549323081970215,0.6509770154953003,-0.09641265869140625,0.3847898840904236,0.6980104446411133,-0.12579602003097534,0.2629337012767792,0.5022851824760437,-0.08159565180540085,0.3193541169166565,0.6824893951416016,-0.13397493958473206,0.3290458917617798,0.7911362051963806,-0.1582181304693222,0.3188340365886688,0.803802490234375,-0.1731104552745819,0.18965403735637665,0.5238853096961975,-0.09157861769199371,0.25809168815612793,0.7480088472366333,-0.13910070061683655,0.2787725627422333,0.8465558886528015,-0.14490874111652374,0.2741841971874237,0.8234074711799622,-0.15097323060035706,0.1299670785665512,0.5835051536560059,-0.10332254320383072,0.19666199386119843,0.7927483320236206,-0.14605818688869476,0.22629272937774658,0.871510922908783,-0.1335817128419876,0.2257876694202423,0.8455994129180908,-0.12406604737043381,0.0813562199473381,0.6534941792488098,-0.1192295029759407,0.1332685798406601,0.815816342830658,-0.1430041640996933,0.16502645611763,0.8758443593978882,-0.13320283591747284,0.16748090088367462,0.8641677498817444,-0.12602335214614868,hello
0.19211030006408691,0.4466189742088318,5.814258656755555e-07,0.26375675201416016,0.48008233308792114,-0.0339948944747448,0.33564886450767517,0.5726915001869202,-0.060685500502586365,0.3849852383136749,0.6730712652206421,-0.07974434643983841,0.4342871606349945,0.7307643294334412,-0.09910453110933304,0.3076927959918976,0.5415736436843872,-0.11935896426439285,0.36551353335380554,0.6490827202796936,-0.1720241755247116,0.39769235253334045,0.7175206542015076,-0.2010054886341095,0.43148672580718994,0.7703042030334473,-0.22063791751861572,0.2614355981349945,0.5561778545379639,-0.1256229728460312,0.29167693853378296,0.6642484664916992,-0.1821557879447937,0.3178888261318207,0.7474648356437683,-0.20599578320980072,0.3433453142642975,0.8177614808082581,-0.222993403673172,0.2069840431213379,0.5727497935295105,-0.13050226867198944,0.21222682297229767,0.6795914173126221,-0.1890198141336441,0.22227676212787628,0.767296552658081,-0.21054069697856903,0.23544813692569733,0.8402020931243896,-0.22238470613956451,0.15083719789981842,0.5916833877563477,-0.13544632494449615,0.13589315116405487,0.6957561373710632,-0.1924683153629303,0.12366828322410583,0.7667967677116394,-0.21386566758155823,0.11471811681985855,0.8312503695487976,-0.22542430460453033,0.7619574069976807,0.5202158093452454,4.536757671758096e-07,0.6841269135475159,0.4947258532047272,-0.049087584018707275,0.5966981053352356,0.5201209187507629,-0.09486107528209686,0.5321336984634399,0.5240659117698669,-0.12929275631904602,0.4795740246772766,0.47613897919654846,-0.16940785944461823,0.635452151298523,0.5407195091247559,-0.1662760078907013,0.5854381322860718,0.6692025065422058,-0.22402223944664001,0.5525739789009094,0.7484468817710876,-0.25597473978996277,0.5267057418823242,0.8161434531211853,-0.27995893359184265,0.6910951137542725,0.5739430785179138,-0.16890430450439453,0.6712654232978821,0.7296885848045349,-0.24300356209278107,0.640908420085907,0.8320357203483582,-0.28470754623413086,0.6160879731178284,0.9201710820198059,-0.3167657256126404,0.7468951940536499,0.6126919984817505,-0.1664523035287857,0.752098798751831,0.773989737033844,-0.23780961334705353,0.7431408762931824,0.8671117424964905,-0.2702461779117584,0.7333443760871887,0.9408698081970215,-0.2894175052642822,0.7931681871414185,0.6528873443603516,-0.1626979112625122,0.8002200722694397,0.7703647017478943,-0.22364161908626556,0.7999127507209778,0.8351581692695618,-0.24776571989059448,0.7974852919578552,0.8906819820404053,-0.2627353072166443,hello
0.7408635020256042,0.7175793051719666,-3.413154558984388e-07,0.6840830445289612,0.6848691701889038,-0.061028722673654556,0.6173055768013,0.631014347076416,-0.09857229888439178,0.5822336673736572,0.6663306355476379,-0.12419817596673965,0.6174346208572388,0.7653233408927917,-0.1406264305114746,0.7135204076766968,0.4643729329109192,-0.09695952385663986,0.6491311192512512,0.6460511088371277,-0.13310503959655762,0.646952748298645,0.6827878952026367,-0.14146828651428223,0.669768214225769,0.6431100964546204,-0.14737844467163086,0.7816579341888428,0.5093165636062622,-0.08534359931945801,0.6951490640640259,0.7621445059776306,-0.11793749779462814,0.6960235238075256,0.7529723048210144,-0.11241839081048965,0.7180470824241638,0.6705734729766846,-0.10716453194618225,0.8339677453041077,0.5933863520622253,-0.0776769146323204,0.7485546469688416,0.8260590434074402,-0.10840538144111633,0.7412277460098267,0.8053219318389893,-0.08357597887516022,0.760603666305542,0.725784957408905,-0.061405036598443985,0.8698225021362305,0.6849806904792786,-0.07803405821323395,0.7990206480026245,0.8445243239402771,-0.10955379158258438,0.7915703654289246,0.8353307843208313,-0.10553400218486786,0.8087703585624695,0.7806348204612732,-0.09443748742341995,0.17950333654880524,0.6472193598747253,-2.072682860898567e-07,0.24905137717723846,0.6294884085655212,-0.04157735034823418,0.3245950937271118,0.6103368401527405,-0.07050944119691849,0.3628068268299103,0.6367378234863281,-0.09381061047315598,0.33066830039024353,0.7095896601676941,-0.11544741690158844,0.24652235209941864,0.46768897771835327,-0.0907198116183281,0.3032452464103699,0.6851590275764465,-0.13023889064788818,0.29735416173934937,0.7031040787696838,-0.1500285416841507,0.27280035614967346,0.6575024724006653,-0.16518844664096832,0.17105314135551453,0.49747565388679504,-0.09000631421804428,0.24628905951976776,0.7565819621086121,-0.1158304288983345,0.24606218934059143,0.7415515780448914,-0.11436523497104645,0.22284726798534393,0.6719613671302795,-0.12166359275579453,0.11409397423267365,0.5572274327278137,-0.09101203829050064,0.19094164669513702,0.7912729382514954,-0.10972855985164642,0.18941380083560944,0.7691819071769714,-0.09205501526594162,0.16614830493927002,0.69159334897995,-0.08527617156505585,0.0693485364317894,0.6281548738479614,-0.09918465465307236,0.13174141943454742,0.8013337254524231,-0.12146902084350586,0.1383238285779953,0.7874711155891418,-0.12000317871570587,0.12026628851890564,0.7323195934295654,-0.11971845477819443,hello
0.7414951920509338,0.7146367430686951,-3.4203611676275614e-07,0.6851545572280884,0.6819155812263489,-0.06034943833947182,0.6187112927436829,0.6283530592918396,-0.09743613749742508,0.5845344066619873,0.6636773943901062,-0.12281141430139542,0.619606614112854,0.7615330219268799,-0.13904814422130585,0.7143779397010803,0.45901209115982056,-0.09557595103979111,0.6514148116111755,0.6408911943435669,-0.1309482604265213,0.6491657495498657,0.676898717880249,-0.1389395147562027,0.6714043617248535,0.6372733116149902,-0.1446969211101532,0.7826104164123535,0.5037412047386169,-0.08439957350492477,0.6968340277671814,0.7573103904724121,-0.11680509895086288,0.6972665190696716,0.7478370070457458,-0.11206434667110443,0.7189104557037354,0.6667386293411255,-0.10765533894300461,0.8349777460098267,0.587500274181366,-0.07711377739906311,0.7499443292617798,0.8215156197547913,-0.10755425691604614,0.7421039938926697,0.8020660877227783,-0.08414915204048157,0.7612049579620361,0.7240063548088074,-0.06333216279745102,0.8709657192230225,0.6794446706771851,-0.07776786386966705,0.800810694694519,0.8403093814849854,-0.10834643244743347,0.7925383448600769,0.831299901008606,-0.10481525957584381,0.8090613484382629,0.7766481637954712,-0.09461460262537003,0.17681513726711273,0.6448491811752319,-1.9171517351423972e-07,0.24857327342033386,0.6260172128677368,-0.042023688554763794,0.3244097828865051,0.6044361591339111,-0.07162125408649445,0.36188122630119324,0.6308961510658264,-0.09544962644577026,0.3304198682308197,0.7053529620170593,-0.11755655705928802,0.24564865231513977,0.4633002281188965,-0.09168040007352829,0.30144202709198,0.6828122735023499,-0.13206355273723602,0.29608047008514404,0.698642373085022,-0.152446910738945,0.2727656066417694,0.6524268388748169,-0.16801415383815765,0.16930942237377167,0.4945887327194214,-0.09098407626152039,0.2441064417362213,0.752707839012146,-0.11803727596998215,0.2437334954738617,0.7345139384269714,-0.11736558377742767,0.22079595923423767,0.6622244715690613,-0.12510406970977783,0.11186911910772324,0.5552085638046265,-0.09204444289207458,0.1885475367307663,0.7884156703948975,-0.11124833673238754,0.1878681778907776,0.7637827396392822,-0.09414668381214142,0.1655452698469162,0.6837263703346252,-0.08780652284622192,0.06700656563043594,0.626095175743103,-0.10034961253404617,0.12898939847946167,0.7989726066589355,-0.12256742268800735,0.13599435985088348,0.7821452021598816,-0.12145093083381653,0.11891777068376541,0.7232963442802429,-0.12163040786981583,hello
0.7416673302650452,0.7120401263237,-3.388321374586667e-07,0.685051679611206,0.6816629767417908,-0.0609549842774868,0.6187117695808411,0.6287702322006226,-0.09851635247468948,0.5848377346992493,0.6639359593391418,-0.12412027269601822,0.6187226176261902,0.7624370455741882,-0.1404755413532257,0.7134354114532471,0.4593522250652313,-0.09667259454727173,0.650265634059906,0.6424731612205505,-0.13275180757045746,0.6488281488418579,0.6800482869148254,-0.14092622697353363,0.6721119284629822,0.6414104700088501,-0.14673632383346558,0.7820737361907959,0.5040846467018127,-0.08515144139528275,0.6969605684280396,0.7574129104614258,-0.11810765415430069,0.6973701119422913,0.7498078942298889,-0.11297400295734406,0.7192438244819641,0.6669613718986511,-0.10820958018302917,0.8348338603973389,0.5874961018562317,-0.07760591059923172,0.7510108351707458,0.8204050064086914,-0.10852286964654922,0.7425940036773682,0.8017293810844421,-0.08449891954660416,0.7612486481666565,0.7221956849098206,-0.06324844062328339,0.8710296750068665,0.6785991191864014,-0.0780191421508789,0.8019696474075317,0.8380229473114014,-0.10944343358278275,0.7935872077941895,0.8299412131309509,-0.10594478249549866,0.8099861145019531,0.7746692299842834,-0.09562307596206665,0.1773878037929535,0.6467876434326172,-2.0326478988863528e-07,0.24852947890758514,0.6267504096031189,-0.041947752237319946,0.32440662384033203,0.6043639183044434,-0.07124338299036026,0.3623310923576355,0.630601167678833,-0.09488043934106827,0.3309347331523895,0.7063212394714355,-0.11673381924629211,0.24504995346069336,0.4636845290660858,-0.09065661579370499,0.3019944131374359,0.6795054078102112,-0.13069675862789154,0.29740357398986816,0.6980266571044922,-0.1508239358663559,0.2737842798233032,0.6539607048034668,-0.16616792976856232,0.16957029700279236,0.4944714903831482,-0.09012482315301895,0.2451624572277069,0.7510604858398438,-0.11665540933609009,0.24583037197589874,0.7368753552436829,-0.11584895849227905,0.2228652834892273,0.6673799753189087,-0.12361779063940048,0.11270924657583237,0.5553181171417236,-0.09142691642045975,0.19036056101322174,0.7887334227561951,-0.11026648432016373,0.19000887870788574,0.7671746015548706,-0.09344556927680969,0.16728226840496063,0.6890751123428345,-0.08749552071094513,0.0683283805847168,0.6272329092025757,-0.09996660053730011,0.13132712244987488,0.8006613254547119,-0.1216406524181366,0.13831712305545807,0.7870725393295288,-0.12040157616138458,0.120570108294487,0.7315388321876526,-0.12072204798460007,hello
0.741783857345581,0.7142006158828735,-3.012199272234284e-07,0.6852024793624878,0.6815308332443237,-0.06019960716366768,0.6176455616950989,0.6316471099853516,-0.09782996773719788,0.5802615284919739,0.6673198938369751,-0.12369084358215332,0.6137576103210449,0.7657070159912109,-0.14074283838272095,0.7135703563690186,0.46881189942359924,-0.09740077704191208,0.6505527496337891,0.6515191197395325,-0.13323812186717987,0.6499874591827393,0.6791692972183228,-0.14225012063980103,0.6723808646202087,0.6373732089996338,-0.1485716551542282,0.7812888026237488,0.5134546756744385,-0.08605503290891647,0.6955038905143738,0.7680418491363525,-0.11761341989040375,0.6983953714370728,0.7482597827911377,-0.1121993139386177,0.7201653718948364,0.6668740510940552,-0.10714734345674515,0.8335375189781189,0.5966806411743164,-0.078331857919693,0.7479439377784729,0.8309094309806824,-0.10799223184585571,0.7427393794059753,0.8025088310241699,-0.0820896103978157,0.7631559371948242,0.7226175665855408,-0.05898425355553627,0.8697878122329712,0.6878647208213806,-0.07872180640697479,0.7982648015022278,0.8491291403770447,-0.10967029631137848,0.7923791408538818,0.8343177437782288,-0.1047491729259491,0.8109695315361023,0.7771885395050049,-0.09271296113729477,0.17812703549861908,0.6421553492546082,-1.7845093225332676e-07,0.24773751199245453,0.626660168170929,-0.042504891753196716,0.32298722863197327,0.6118345856666565,-0.07266131788492203,0.36193937063217163,0.6388967633247375,-0.09703431278467178,0.332154244184494,0.7093366980552673,-0.11974114924669266,0.24689169228076935,0.46718722581863403,-0.09284818917512894,0.30334800481796265,0.687720537185669,-0.1325789839029312,0.29496443271636963,0.6987531185150146,-0.152165487408638,0.26991912722587585,0.6503583788871765,-0.1674947291612625,0.17118749022483826,0.4977060854434967,-0.09192148596048355,0.24701929092407227,0.7580711245536804,-0.1191486343741417,0.24520106613636017,0.7367675304412842,-0.11800943315029144,0.22217874228954315,0.664741575717926,-0.12527473270893097,0.11375053226947784,0.5571852326393127,-0.09261436015367508,0.19096623361110687,0.7920305728912354,-0.11243267357349396,0.1890605390071869,0.7648208737373352,-0.09461351484060287,0.1665186583995819,0.6841028928756714,-0.08745213598012924,0.06869228184223175,0.6271474957466125,-0.10058848559856415,0.1311907172203064,0.8008924722671509,-0.12398403137922287,0.1377541571855545,0.783820390701294,-0.1228569895029068,0.12079639732837677,0.7256149053573608,-0.12253186851739883,hello
